Time,Overall TestResult,Result Info:,,Result Info:,Test Result:,100.000,112.000,125.000,140.000,160.000,180.000,200.000,224.000,250.000,280.000,315.000,355.000,400.000,450.000,500.000,560.000,630.000,710.000,800.000,900.000,1000.000,1120.000,1250.000,1400.000,1600.000,1800.000,2000.000,2240.000,2500.000,2800.000,3150.000,3550.000,4000.000,4500.000,5000.000,5600.000,6300.000,7100.000,8000.000,9000.000,10000.000,Result Info:,Test Result:,100.000,112.000,125.000,140.000,160.000,180.000,200.000,224.000,250.000,280.000,315.000,355.000,400.000,450.000,500.000,560.000,630.000,710.000,800.000,900.000,1000.000,1120.000,1250.000,1400.000,1600.000,1800.000,2000.000,2240.000,2500.000,2800.000,3150.000,3550.000,4000.000,4500.000,5000.000,5600.000,6300.000,7100.000,8000.000,9000.000,10000.000,Result Info:,Test Result:,,Result Info:,Test Result:,,Result Info:,Test Result:,,Result Info:,Test Result:,,Result Info:,Test Result:,
,,,,,Lower Limit,-26.800,-25.900,-25.000,-24.200,-23.100,-22.100,-18.500,-21.000,-20.100,-19.500,-18.900,-18.300,-17.800,-17.400,-17.100,-16.800,-16.500,-16.300,-16.100,-16.100,-11.000,-16.200,-16.300,-16.100,-15.900,-15.800,-15.700,-15.600,-15.400,-15.300,-15.200,-15.000,-12.000,-14.700,-14.900,-15.200,-15.200,-15.200,-15.200,-15.200,-15.200,,Lower Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower Limit,-11.000,,Lower Limit,,,Lower Limit,-18.500,,Lower Limit,-12.000,,Lower Limit,-15.200
,,,,,Upper Limit,-16.800,-15.900,-15.000,-14.200,-13.100,-12.100,-14.500,-11.000,-10.100,-9.500,-8.900,-8.300,-7.800,-7.400,-7.100,-6.800,-6.500,-6.300,-6.100,-6.100,-9.000,-6.200,-6.300,-6.100,-5.900,-5.800,-5.700,-5.600,-5.400,-5.300,-5.200,-5.000,-8.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,-5.000,,Upper Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper Limit,-9.000,,Upper Limit,1.000,,Upper Limit,-14.500,,Upper Limit,-8.000,,Upper Limit,-5.000
2026/01/07 08:29:22,Pass,扫码-Serial Number,96575GJ200/6A26010700001	,模拟麦克风测试-Frequency response (dBV),Pass,-21.016,-20.134,-19.265,-18.415,-17.372,-16.523,-16.019,-15.294,-14.483,-13.848,-13.273,-12.704,-12.250,-11.927,-11.578,-11.253,-11.027,-10.743,-10.470,-10.410,-10.419,-10.333,-10.282,-10.070,-9.863,-9.612,-9.413,-9.376,-9.391,-9.637,-9.835,-10.077,-10.140,-9.953,-10.077,-10.159,-10.711,-10.925,-11.208,-11.321,-11.105,模拟麦克风测试-THD (%),Not Evaluated,0.402,0.530,0.824,0.866,1.423,0.759,0.479,0.357,0.479,0.474,0.650,1.353,0.189,0.447,2.325,0.295,0.694,0.234,5.430,0.207,0.173,0.133,0.150,0.160,4.882,28.015,0.154,0.127,3.361,0.186,11.981,0.140,0.205,0.125,0.054,0.090,0.348,0.251,0.168,0.117,0.152,模拟麦克风测试-Sensitivity (dBV),Pass,-10.419,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.173,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-16.019,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.140,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.898
2026/01/07 08:30:44,Pass,扫码-Serial Number,96575GJ200/6A26010700005	,模拟麦克风测试-Frequency response (dBV),Pass,-20.965,-20.080,-19.213,-18.365,-17.328,-16.485,-15.988,-15.260,-14.459,-13.828,-13.248,-12.677,-12.230,-11.901,-11.558,-11.230,-11.000,-10.724,-10.450,-10.385,-10.397,-10.327,-10.955,-11.225,-11.030,-11.189,-10.498,-10.494,-10.800,-9.642,-9.730,-9.991,-10.172,-9.967,-10.071,-10.169,-10.670,-10.837,-11.070,-11.100,-10.855,模拟麦克风测试-THD (%),Not Evaluated,0.414,0.556,0.822,0.932,1.431,0.739,0.446,0.360,0.487,0.464,0.648,1.390,0.203,0.452,2.315,0.275,0.707,0.254,5.563,0.235,0.167,0.146,0.180,0.191,3.156,220.287,2.826,0.163,4.369,1.031,11.491,0.175,0.239,0.129,0.055,0.072,0.760,0.287,0.199,0.132,0.100,模拟麦克风测试-Sensitivity (dBV),Pass,-10.397,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.167,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.988,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.172,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.816
2026/01/07 08:33:44,Pass,扫码-Serial Number,96575GJ200/6A26010700001	,模拟麦克风测试-Frequency response (dBV),Pass,-20.989,-20.101,-19.227,-18.371,-17.313,-16.457,-15.948,-15.214,-14.408,-13.777,-13.199,-12.636,-12.187,-11.863,-11.521,-11.190,-10.964,-10.686,-10.418,-10.355,-10.365,-10.288,-11.202,-11.723,-11.615,-11.970,-11.136,-11.096,-11.582,-9.843,-9.807,-10.066,-10.121,-9.924,-10.059,-10.145,-10.680,-10.945,-11.237,-11.366,-11.182,模拟麦克风测试-THD (%),Not Evaluated,0.448,0.575,0.814,0.929,1.501,0.845,0.467,0.345,0.508,0.471,0.638,1.437,0.213,0.465,2.310,0.270,0.695,0.245,5.585,0.213,0.180,0.142,0.157,0.169,5.277,323.281,7.278,0.162,4.285,0.196,12.991,0.152,0.219,0.135,0.052,0.103,0.626,0.264,0.178,0.125,0.153,模拟麦克风测试-Sensitivity (dBV),Pass,-10.365,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.180,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.948,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.121,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.912
2026/01/07 08:34:30,Pass,扫码-Serial Number,96575GJ200/6A26010700003	,模拟麦克风测试-Frequency response (dBV),Pass,-21.179,-20.289,-19.413,-18.555,-17.496,-16.640,-16.131,-15.399,-14.590,-13.954,-13.376,-12.802,-12.352,-12.018,-11.667,-11.335,-11.104,-10.825,-10.556,-10.500,-10.512,-10.441,-11.001,-11.220,-11.031,-11.142,-10.510,-10.477,-10.750,-9.740,-9.810,-10.060,-10.137,-9.919,-10.049,-10.126,-10.612,-10.800,-11.042,-11.110,-10.922,模拟麦克风测试-THD (%),Not Evaluated,0.378,0.571,0.809,0.920,1.458,0.823,0.566,0.352,0.460,0.472,0.668,1.386,0.192,0.457,2.321,0.286,0.704,0.243,5.014,0.219,0.183,0.137,0.160,0.174,2.731,199.133,0.773,0.148,3.236,0.299,11.765,0.164,0.227,0.133,0.057,0.075,1.002,0.289,0.197,0.137,0.107,模拟麦克风测试-Sensitivity (dBV),Pass,-10.512,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.183,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-16.131,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.137,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.776
2026/01/07 08:35:31,Pass,扫码-Serial Number,96575GJ200/6A26010700005	,模拟麦克风测试-Frequency response (dBV),Pass,-20.964,-20.071,-19.192,-18.333,-17.268,-16.409,-15.894,-15.153,-14.345,-13.715,-13.134,-12.565,-12.118,-11.788,-11.443,-11.121,-10.899,-10.626,-10.361,-10.299,-10.308,-10.249,-11.171,-11.693,-11.563,-11.911,-11.077,-11.048,-11.509,-9.755,-9.710,-9.942,-10.034,-9.827,-9.936,-10.042,-10.583,-10.811,-11.102,-11.200,-10.981,模拟麦克风测试-THD (%),Not Evaluated,0.441,0.577,0.814,0.976,1.473,0.824,0.453,0.339,0.487,0.473,0.654,1.424,0.203,0.462,2.310,0.273,0.708,0.257,5.887,0.234,0.181,0.138,0.181,0.197,3.953,321.510,7.527,0.161,5.134,0.303,12.441,0.190,0.243,0.127,0.054,0.074,1.070,0.296,0.193,0.138,0.091,模拟麦克风测试-Sensitivity (dBV),Pass,-10.308,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.181,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.894,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.034,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.782
2026/01/07 08:36:23,Pass,扫码-Serial Number,96575GJ200/6A26010700007	,模拟麦克风测试-Frequency response (dBV),Pass,-20.592,-19.699,-18.820,-17.965,-16.908,-16.054,-15.546,-14.811,-14.014,-13.398,-12.832,-12.285,-11.851,-11.534,-11.194,-10.893,-10.690,-10.433,-10.181,-10.120,-10.129,-10.080,-10.488,-10.611,-10.413,-10.473,-9.944,-9.956,-10.149,-9.388,-9.494,-9.651,-9.751,-9.535,-9.617,-9.767,-10.283,-10.600,-10.929,-11.038,-10.852,模拟麦克风测试-THD (%),Not Evaluated,0.417,0.643,0.805,0.960,1.405,0.751,0.422,0.336,0.498,0.471,0.643,1.415,0.203,0.455,2.295,0.270,0.698,0.259,6.798,0.230,0.170,0.118,0.171,0.190,5.976,152.163,0.201,0.155,5.607,1.668,13.077,0.182,0.245,0.144,0.056,0.095,1.942,0.304,0.206,0.147,0.118,模拟麦克风测试-Sensitivity (dBV),Pass,-10.129,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.170,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.546,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-9.751,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.560
2026/01/07 08:37:22,Pass,扫码-Serial Number,96575GJ200/6A26010700008	,模拟麦克风测试-Frequency response (dBV),Pass,-20.632,-19.741,-18.860,-18.005,-16.945,-16.090,-15.586,-14.853,-14.049,-13.416,-12.838,-12.264,-11.818,-11.492,-11.142,-10.841,-10.626,-10.346,-10.085,-10.010,-10.014,-9.971,-9.931,-9.747,-9.518,-9.300,-9.089,-9.086,-9.052,-9.212,-9.363,-9.640,-9.976,-9.650,-9.757,-9.909,-10.341,-10.871,-11.142,-11.229,-11.166,模拟麦克风测试-THD (%),Not Evaluated,0.435,0.618,0.864,0.966,1.400,0.835,0.482,0.349,0.498,0.460,0.642,1.379,0.206,0.481,2.307,0.274,0.709,0.260,7.567,0.247,0.170,0.123,0.180,0.193,5.773,28.626,0.192,0.168,6.803,2.388,15.051,0.185,0.246,0.150,0.066,0.072,5.581,0.308,0.217,0.140,0.126,模拟麦克风测试-Sensitivity (dBV),Pass,-10.014,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.170,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.586,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-9.976,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.805
2026/01/07 08:38:12,Pass,扫码-Serial Number,96575GJ200/6A26010700006	,模拟麦克风测试-Frequency response (dBV),Pass,-20.768,-19.877,-18.997,-18.141,-17.083,-16.231,-15.728,-14.996,-14.199,-13.578,-13.006,-12.445,-12.004,-11.677,-11.332,-11.018,-10.803,-10.539,-10.282,-10.218,-10.219,-10.173,-10.661,-10.863,-10.659,-10.750,-10.199,-10.170,-10.408,-9.512,-9.521,-9.782,-9.859,-9.635,-9.752,-9.876,-10.386,-10.741,-11.057,-11.182,-11.046,模拟麦克风测试-THD (%),Not Evaluated,0.423,0.580,0.796,0.962,1.448,0.757,0.457,0.354,0.509,0.460,0.646,1.420,0.201,0.410,2.279,0.267,0.699,0.256,6.268,0.217,0.149,0.119,0.162,0.189,4.384,175.808,0.139,0.154,5.337,1.130,13.199,0.172,0.234,0.110,0.056,0.084,1.760,0.299,0.192,0.145,0.122,模拟麦克风测试-Sensitivity (dBV),Pass,-10.219,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.149,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.728,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-9.859,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.697
2026/01/07 08:38:51,Pass,扫码-Serial Number,96575GJ200/6A26010700011	,模拟麦克风测试-Frequency response (dBV),Pass,-20.682,-19.791,-18.910,-18.051,-16.987,-16.128,-15.618,-14.880,-14.076,-13.445,-12.864,-12.287,-11.833,-11.494,-11.144,-10.831,-10.614,-10.338,-10.080,-10.017,-10.027,-9.995,-10.786,-11.223,-11.115,-11.409,-10.646,-10.644,-11.007,-9.451,-9.389,-9.572,-9.625,-9.372,-9.466,-9.524,-9.991,-10.214,-10.447,-10.500,-10.298,模拟麦克风测试-THD (%),Not Evaluated,0.432,0.595,0.859,0.897,1.505,0.787,0.453,0.327,0.495,0.471,0.643,1.446,0.203,0.381,2.290,0.279,0.711,0.265,7.464,0.231,0.156,0.170,0.172,0.199,5.528,271.968,5.926,0.158,6.373,1.961,14.739,0.185,0.255,0.145,0.052,0.087,4.385,0.325,0.223,0.153,0.109,模拟麦克风测试-Sensitivity (dBV),Pass,-10.027,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.156,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-15.618,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-9.625,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.186
2026/01/07 08:39:30,Pass,扫码-Serial Number,96575GJ200/6A26010700015	,模拟麦克风测试-Frequency response (dBV),Pass,-21.128,-20.233,-19.348,-18.487,-17.415,-16.553,-16.038,-15.294,-14.491,-13.858,-13.274,-12.696,-12.238,-11.899,-11.550,-11.215,-10.984,-10.710,-10.445,-10.392,-10.399,-10.337,-11.090,-11.473,-11.298,-11.527,-10.774,-10.732,-11.097,-9.684,-9.665,-9.968,-10.073,-9.826,-9.952,-10.051,-10.529,-10.748,-10.991,-11.058,-10.879,模拟麦克风测试-THD (%),Not Evaluated,0.424,0.585,0.810,0.948,1.461,0.778,0.471,0.343,0.508,0.469,0.637,1.443,0.207,0.381,2.283,0.276,0.701,0.256,5.563,0.217,0.150,0.143,0.165,0.186,3.674,262.007,3.781,0.153,4.709,0.762,13.139,0.171,0.231,0.135,0.051,0.077,2.213,0.299,0.185,0.137,0.105,模拟麦克风测试-Sensitivity (dBV),Pass,-10.399,检查模拟麦-提取模拟麦1000Hz THD_Picked Single Value_Checked Single Value (%),Pass,0.150,检查模拟麦-提取模拟麦200Hz_Picked Single Value_Checked Single Value (dBV),Pass,-16.038,检查模拟麦-提取模拟麦4000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.073,检查模拟麦-提取模拟麦7000Hz_Picked Single Value_Checked Single Value (dBV),Pass,-10.720
